code,name_kanji,name_kana,name_kana_breakdown,name_kana_notes,name_romaji,prefecture_kanji,prefecture_kana,prefecture_kana_breakdown,prefecture_romaji,latitude,longitude
215074,東白川村,ひがししらかわむら,"ひがし,しら,かわ,むら",,higashishirakawamura,岐阜県,ぎふけん,"ぎ,ふ,けん",Gifu Ken,35.63333333,137.3166667
215210,御嵩町,みたけちょう,"み,たけ,ちょう",,mitakechou,岐阜県,ぎふけん,"ぎ,ふ,けん",Gifu Ken,35.43333333,137.1166667
216046,白川村,しらかわむら,"しら,かわ,むら",,shirakawamura,岐阜県,ぎふけん,"ぎ,ふ,けん",Gifu Ken,36.26666667,136.8833333
221007,静岡市,しずおかし,"しず,おか,し",,shizuokashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.96666667,138.3833333
221309,浜松市,はままつし,"はま,まつ,し",,hamamatsushi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.7,137.7166667
222038,沼津市,ぬまづし,"ぬま,づ,し",,numazushi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,138.85
222054,熱海市,あたみし,"あた,み,し",,atamishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,139.0666667
222062,三島市,みしまし,"み,しま,し",,mishimashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.11666667,138.9166667
222071,富士宮市,ふじのみやし,"ふ,じの,みや,し","Hidden particle (の): ふ,じ,の,みや,し",fujinomiyashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.21666667,138.6166667
222089,伊東市,いとうし,"い,とう,し",,itoushi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.95,139.1
222097,島田市,しまだし,"しま,だ,し",,shimadashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.83333333,138.1666667
222101,富士市,ふじし,"ふ,じ,し",,fujishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.15,138.6666667
222119,磐田市,いわたし,"いわ,た,し",,iwatashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.71666667,137.85
222127,焼津市,やいづし,"やい,づ,し",,yaizushi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.86666667,138.3166667
222135,掛川市,かけがわし,"かけ,がわ,し",,kakegawashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.76666667,137.9833333
222143,藤枝市,ふじえだし,"ふじ,えだ,し",,fujiedashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.86666667,138.25
222151,御殿場市,ごてんばし,"ご,てん,ば,し",,gotenbashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.3,138.9333333
222160,袋井市,ふくろいし,"ふくろ,い,し",,fukuroishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.75,137.9166667
222194,下田市,しもだし,"しも,だ,し",,shimodashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.66666667,138.9333333
222208,裾野市,すそのし,"すそ,の,し",,susonoshi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.16666667,138.9
222216,湖西市,こさいし,"こ,さい,し",,kosaishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.71666667,137.5166667
222224,伊豆市,いずし,"い,ず,し",,izushi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.96666667,138.9333333
222232,御前崎市,おまえざきし,"お,まえ,ざき,し",,omaezakishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.63333333,138.1166667
222241,菊川市,きくがわし,"きく,がわ,し",,kikugawashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.75,138.0833333
222259,伊豆の国市,いずのくにし,"い,ず,の,くに,し",,izunokunishi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.01666667,138.9166667
222267,牧之原市,まきのはらし,"まき,の,はら,し",,makinoharashi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.73333333,138.2166667
223018,東伊豆町,ひがしいずちょう,"ひがし,い,ず,ちょう",,higashiizuchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.76666667,139.0333333
223026,河津町,かわづちょう,"かわ,づ,ちょう",,kawazuchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.75,138.9833333
223042,南伊豆町,みなみいずちょう,"みなみ,い,ず,ちょう",,minamiizuchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.65,138.85
223051,松崎町,まつざきちょう,"まつ,ざき,ちょう",,matsuzakichou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.75,138.7666667
223069,西伊豆町,にしいずちょう,"にし,い,ず,ちょう",,nishiizuchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.76666667,138.7666667
223255,函南町,かんなみちょう,"かん,なみ,ちょう",,kannamichou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,138.9333333
223417,清水町,しみずちょう,"し,みず,ちょう",,shimizuchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.08333333,138.9
223425,長泉町,ながいずみちょう,"なが,いずみ,ちょう",,nagaizumichou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.13333333,138.8833333
223441,小山町,おやまちょう,"お,やま,ちょう",,oyamachou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.35,138.9833333
224243,吉田町,よしだちょう,"よし,だ,ちょう",,yoshidachou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.76666667,138.25
224294,川根本町,かわねほんちょう,"かわ,ね,ほん,ちょう",,kawanehonchou,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,35.03333333,138.0666667
224618,森町,もりまち,"もり,まち",,morimachi,静岡県,しずおかけん,"しず,おか,けん",Shizuoka Ken,34.83333333,137.9166667
231002,名古屋市,なごやし,"な,ご,や,し",,nagoyashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.9
232017,豊橋市,とよはしし,"とよ,はし,し",,toyohashishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.76666667,137.3833333
232025,岡崎市,おかざきし,"おか,ざき,し",,okazakishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.95,137.1666667
232033,一宮市,いちのみやし,"いちの,みや,し",,ichinomiyashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.3,136.8
232041,瀬戸市,せとし,"せ,と,し",,setoshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.21666667,137.0833333
232050,半田市,はんだし,"はん,だ,し",,handashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.9333333
232068,春日井市,かすがいし,"かす,が,い,し",,kasugaishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.9666667
232076,豊川市,とよかわし,"とよ,かわ,し",,toyokawashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.81666667,137.3666667
232084,津島市,つしまし,"つ,しま,し",,tsushimashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.7333333
232092,碧南市,へきなんし,"へき,なん,し",,hekinanshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.9833333
232106,刈谷市,かりやし,"かり,や,し",,kariyashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.98333333,137.0
232114,豊田市,とよたし,"とよ,た,し",,toyotashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.15
232122,安城市,あんじょうし,"あん,じょう,し",,anjoushi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.95,137.0666667
232131,西尾市,にしおし,"にし,お,し",,nishioshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,137.05
232149,蒲郡市,がまごおりし,"がま,ごおり,し",,gamagoorishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.81666667,137.2166667
232157,犬山市,いぬやまし,"いぬ,やま,し",,inuyamashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.36666667,136.9333333
232165,常滑市,とこなめし,"とこ,なめ,し",,tokonameshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,136.8166667
232173,江南市,こうなんし,"こう,なん,し",,kounanshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.31666667,136.8666667
232190,小牧市,こまきし,"こ,まき,し",,komakishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.28333333,136.9
232203,稲沢市,いなざわし,"いな,ざわ,し",,inazawashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.7666667
232211,新城市,しんしろし,"しん,しろ,し",,shinshiroshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.88333333,137.4833333
232220,東海市,とうかいし,"とう,かい,し",,toukaishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.01666667,136.9
232238,大府市,おおぶし,"おお,ぶ,し",,oobushi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.0,136.95
232246,知多市,ちたし,"ち,た,し",,chitashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.98333333,136.85
232254,知立市,ちりゅうし,"ち,りゅう,し",,chiryuushi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.0,137.05
232262,尾張旭市,おわりあさひし,"お,わり,あさひ,し",,owariasahishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.2,137.0333333
232271,高浜市,たかはまし,"たか,はま,し",,takahamashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.91666667,136.9833333
232289,岩倉市,いわくらし,"いわ,くら,し",,iwakurashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.26666667,136.8666667
232297,豊明市,とよあけし,"とよ,あけ,し",,toyoakeshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.05,137.0
232301,日進市,にっしんし,"にっ,しん,し",,nisshinshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.11666667,137.0333333
232319,田原市,たはらし,"た,はら,し",,taharashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.66666667,137.25
232327,愛西市,あいさいし,"あい,さい,し",,aisaishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.15,136.7166667
232335,清須市,きよすし,"きよ,す,し",,kiyosushi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.18333333,136.85
232343,北名古屋市,きたなごやし,"きた,な,ご,や,し",,kitanagoyashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.23333333,136.85
232351,弥富市,やとみし,"や,とみ,し",,yatomishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.1,136.7166667
232360,みよし市,みよしし,"みよし,し",,miyoshishi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.0666667
232378,あま市,あまし,"あま,し",,amashi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.2,136.7833333
232386,長久手市,ながくてし,"なが,く,て,し",,nagakuteshi,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.18333333,137.0333333
233021,東郷町,とうごうちょう,"とう,ごう,ちょう",,tougouchou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.05
233421,豊山町,とよやまちょう,"とよ,やま,ちょう",,toyoyamachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.25,136.9
233617,大口町,おおぐちちょう,"おお,ぐち,ちょう",,ooguchichou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.31666667,136.9
233625,扶桑町,ふそうちょう,"ふ,そう,ちょう",,fusouchou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.35,136.9
234249,大治町,おおはるちょう,"おお,はる,ちょう",,ooharuchou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.16666667,136.8166667
234257,蟹江町,かにえちょう,"かに,え,ちょう",,kaniechou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.11666667,136.7833333
234273,飛島村,とびしまむら,"とび,しま,むら",,tobishimamura,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.06666667,136.7833333
234419,阿久比町,あぐいちょう,"あ,ぐ,い,ちょう",,aguichou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.91666667,136.9
234427,東浦町,ひがしうらちょう,"ひがし,うら,ちょう",,higashiurachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.96666667,136.95
234451,南知多町,みなみちたちょう,"みなみ,ち,た,ちょう",,minamichitachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.7,136.9166667
234460,美浜町,みはまちょう,"み,はま,ちょう",,mihamachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.76666667,136.9
234478,武豊町,たけとよちょう,"たけ,とよ,ちょう",,taketoyochou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,136.9
235016,幸田町,こうたちょう,"こう,た,ちょう",,koutachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,34.85,137.15
235610,設楽町,したらちょう,"した,ら,ちょう",,shitarachou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.08333333,137.5666667
235628,東栄町,とうえいちょう,"とう,えい,ちょう",,toueichou,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.06666667,137.6833333
235636,豊根村,とよねむら,"とよ,ね,むら",,toyonemura,愛知県,あいちけん,"あい,ち,けん",Aichi Ken,35.13333333,137.7166667
242012,津市,つし,"つ,し",,tsushi,三重県,みえけん,"み,え,けん",Mie Ken,34.71666667,136.5
242021,四日市市,よっかいちし,"よっ,か,いち,し",,yokkaichishi,三重県,みえけん,"み,え,けん",Mie Ken,34.95,136.6166667
242039,伊勢市,いせし,"い,せ,し",,iseshi,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.7
242047,松阪市,まつさかし,"まつ,さか,し",,matsusakashi,三重県,みえけん,"み,え,けん",Mie Ken,34.56666667,136.5166667
242055,桑名市,くわなし,"くわ,な,し",,kuwanashi,三重県,みえけん,"み,え,けん",Mie Ken,35.05,136.6833333
242071,鈴鹿市,すずかし,"すず,か,し",,suzukashi,三重県,みえけん,"み,え,けん",Mie Ken,34.86666667,136.5833333
242080,名張市,なばりし,"な,ばり,し",,nabarishi,三重県,みえけん,"み,え,けん",Mie Ken,34.61666667,136.1
242098,尾鷲市,おわせし,"お,わせ,し",,owaseshi,三重県,みえけん,"み,え,けん",Mie Ken,34.06666667,136.1833333
242101,亀山市,かめやまし,"かめ,やま,し",,kameyamashi,三重県,みえけん,"み,え,けん",Mie Ken,34.85,136.45
242110,鳥羽市,とばし,"と,ば,し",,tobashi,三重県,みえけん,"み,え,けん",Mie Ken,34.46666667,136.8333333
242128,熊野市,くまのし,"くま,の,し",,kumanoshi,三重県,みえけん,"み,え,けん",Mie Ken,33.88333333,136.1
242144,いなべ市,いなべし,"いなべ,し",,inabeshi,三重県,みえけん,"み,え,けん",Mie Ken,35.1,136.55
242152,志摩市,しまし,"し,ま,し",,shimashi,三重県,みえけん,"み,え,けん",Mie Ken,34.31666667,136.8166667
242161,伊賀市,いがし,"い,が,し",,igashi,三重県,みえけん,"み,え,けん",Mie Ken,34.76666667,136.1166667
243035,木曽岬町,きそさきちょう,"き,そ,さき,ちょう",,kisosakichou,三重県,みえけん,"み,え,けん",Mie Ken,35.06666667,136.7166667
243248,東員町,とういんちょう,"とう,いん,ちょう",,touinchou,三重県,みえけん,"み,え,けん",Mie Ken,35.06666667,136.5833333
243418,菰野町,こものちょう,"こも,の,ちょう",,komonochou,三重県,みえけん,"み,え,けん",Mie Ken,35.0,136.5
243434,朝日町,あさひちょう,"あさ,ひ,ちょう",,asahichou,三重県,みえけん,"み,え,けん",Mie Ken,35.03333333,136.65
243442,川越町,かわごえちょう,"かわ,ごえ,ちょう",,kawagoechou,三重県,みえけん,"み,え,けん",Mie Ken,35.01666667,136.6666667
244414,多気町,たきちょう,"た,き,ちょう",,takichou,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.5333333
244422,明和町,めいわちょう,"めい,わ,ちょう",,meiwachou,三重県,みえけん,"み,え,けん",Mie Ken,34.53333333,136.6166667
244431,大台町,おおだいちょう,"おお,だい,ちょう",,oodaichou,三重県,みえけん,"み,え,けん",Mie Ken,34.38333333,136.4
244619,玉城町,たまきちょう,"たま,き,ちょう",,tamakichou,三重県,みえけん,"み,え,けん",Mie Ken,34.48333333,136.6166667
244708,度会町,わたらいちょう,"わたらい,ちょう",Irregular reading: 度会 (わたらい) does not decompose to two separate kanji readings,wataraichou,三重県,みえけん,"み,え,けん",Mie Ken,34.43333333,136.6166667
244716,大紀町,たいきちょう,"たい,き,ちょう",,taikichou,三重県,みえけん,"み,え,けん",Mie Ken,34.35,136.4
244724,南伊勢町,みなみいせちょう,"みなみ,い,せ,ちょう",,minamiisechou,三重県,みえけん,"み,え,けん",Mie Ken,34.35,136.7
245437,紀北町,きほくちょう,"き,ほく,ちょう",,kihokuchou,三重県,みえけん,"み,え,けん",Mie Ken,34.1,136.2166667
245615,御浜町,みはまちょう,"み,はま,ちょう",,mihamachou,三重県,みえけん,"み,え,けん",Mie Ken,33.8,136.0333333
245623,紀宝町,きほうちょう,"き,ほう,ちょう",,kihouchou,三重県,みえけん,"み,え,けん",Mie Ken,33.73333333,136.0
252018,大津市,おおつし,"おお,つ,し",,ootsushi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,135.85
252026,彦根市,ひこねし,"ひこ,ね,し",,hikoneshi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.26666667,136.25
252034,長浜市,ながはまし,"なが,はま,し",,nagahamashi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.36666667,136.2666667
252042,近江八幡市,おうみはちまんし,"おう,み,はち,まん,し",,oumihachimanshi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.11666667,136.0833333
252069,草津市,くさつし,"くさ,つ,し",,kusatsushi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.0,135.95
252077,守山市,もりやまし,"もり,やま,し",,moriyamashi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.05,135.9833333
252085,栗東市,りっとうし,"りっ,とう,し",,rittoushi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,135.9833333
252093,甲賀市,こうかし,"こう,か,し",,koukashi,滋賀県,しがけん,"し,が,けん",Shiga Ken,34.95,136.1666667
252107,野洲市,やすし,"や,す,し",,yasushi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.06666667,136.0166667
252115,湖南市,こなんし,"こ,なん,し",,konanshi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.0,136.0833333
252123,高島市,たかしまし,"たか,しま,し",,takashimashi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.35,136.0333333
252131,東近江市,ひがしおうみし,"ひがし,おう,み,し",,higashioumishi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.1,136.2
252140,米原市,まいばらし,"まい,ばら,し",,maibarashi,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.3,136.2833333
253839,日野町,ひのちょう,"ひ,の,ちょう",,hinochou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.01666667,136.2333333
253847,竜王町,りゅうおうちょう,"りゅう,おう,ちょう",,ryuuouchou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.05,136.1166667
254258,愛荘町,あいしょうちょう,"あい,しょう,ちょう",,aishouchou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.16666667,136.2
254410,豊郷町,とよさとちょう,"とよ,さと,ちょう",,toyosatochou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.2,136.2166667
254428,甲良町,こうらちょう,"こう,ら,ちょう",,kourachou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.2,136.25
254436,多賀町,たがちょう,"た,が,ちょう",,tagachou,滋賀県,しがけん,"し,が,けん",Shiga Ken,35.21666667,136.2833333
261009,京都市,きょうとし,"きょう,と,し",,kyoutoshi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.0,135.7666667
262013,福知山市,ふくちやまし,"ふく,ち,やま,し",,fukuchiyamashi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.28333333,135.1166667
262021,舞鶴市,まいづるし,"まい,づる,し",,maizurushi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.46666667,135.3833333
262030,綾部市,あやべし,"あや,べ,し",,ayabeshi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.28333333,135.25
262048,宇治市,うじし,"う,じ,し",,ujishi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.88333333,135.7833333
262056,宮津市,みやづし,"みや,づ,し",,miyazushi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.53333333,135.1833333
262064,亀岡市,かめおかし,"かめ,おか,し",,kameokashi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.0,135.5666667
262072,城陽市,じょうようし,"じょう,よう,し",,jouyoushi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.85,135.7666667
262081,向日市,むこうし,"む,こう,し",,mukoushi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.93333333,135.6833333
262099,長岡京市,ながおかきょうし,"なが,おか,きょう,し",,nagaokakyoushi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.91666667,135.6833333
262102,八幡市,やわたし,"や,わた,し",,yawatashi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.86666667,135.7
262111,京田辺市,きょうたなべし,"きょう,た,なべ,し",,kyoutanabeshi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.8,135.7666667
262129,京丹後市,きょうたんごし,"きょう,たん,ご,し",,kyoutangoshi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.61666667,135.05
262137,南丹市,なんたんし,"なん,たん,し",,nantanshi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.1,135.4666667
262145,木津川市,きづがわし,"き,づ,がわ,し",,kizugawashi,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.73333333,135.8166667
263036,大山崎町,おおやまざきちょう,"おお,やま,ざき,ちょう",,ooyamazakichou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.9,135.6833333
263222,久御山町,くみやまちょう,"く,み,やま,ちょう",,kumiyamachou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.86666667,135.7166667
263435,井手町,いでちょう,"い,で,ちょう",,idechou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.78333333,135.8
263443,宇治田原町,うじたわらちょう,"う,じ,た,わら,ちょう",,ujitawarachou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.85,135.85
263648,笠置町,かさぎちょう,"かさ,ぎ,ちょう",,kasagichou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.75,135.9333333
263656,和束町,わづかちょう,"わ,づか,ちょう",,wazukachou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.78333333,135.9
263664,精華町,せいかちょう,"せい,か,ちょう",,seikachou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.75,135.7833333
263672,南山城村,みなみやましろむら,"みなみ,やま,しろ,むら",,minamiyamashiromura,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,34.76666667,135.9833333
264075,京丹波町,きょうたんばちょう,"きょう,たん,ば,ちょう",,kyoutanbachou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.15,135.4166667
264636,伊根町,いねちょう,"い,ね,ちょう",,inechou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.66666667,135.2833333
264652,与謝野町,よさのちょう,"よ,さ,の,ちょう",,yosanochou,京都府,きょうとふ,"きょう,と,ふ",Kyoto Fu,35.55,135.15
271004,大阪市,おおさかし,"おお,さか,し",,oosakashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.68333333,135.5
271403,堺市,さかいし,"さかい,し",,sakaishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.56666667,135.4666667
272027,岸和田市,きしわだし,"きし,わ,だ,し",,kishiwadashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.45,135.3666667
272035,豊中市,とよなかし,"とよ,なか,し",,toyonakashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.76666667,135.4666667
272043,池田市,いけだし,"いけ,だ,し",,ikedashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.81666667,135.4166667
272051,吹田市,すいたし,"すい,た,し",,suitashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.75,135.5166667
272060,泉大津市,いずみおおつし,"いずみ,おお,つ,し",,izumiootsushi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.5,135.4
272078,高槻市,たかつきし,"たか,つき,し",,takatsukishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.83333333,135.6166667
272086,貝塚市,かいづかし,"かい,づか,し",,kaizukashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.43333333,135.35
272094,守口市,もりぐちし,"もり,ぐち,し",,moriguchishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.73333333,135.55
272108,枚方市,ひらかたし,"ひら,かた,し",,hirakatashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.8,135.65
272116,茨木市,いばらきし,"いばら,き,し",,ibarakishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.8,135.5666667
272124,八尾市,やおし,"や,お,し",,yaoshi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.61666667,135.6
272132,泉佐野市,いずみさのし,"いずみ,さ,の,し",,izumisanoshi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.4,135.3166667
272141,富田林市,とんだばやしし,"とん,だ,ばやし,し",,tondabayashishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.48333333,135.5833333
272159,寝屋川市,ねやがわし,"ね,や,がわ,し",,neyagawashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.75,135.6166667
272167,河内長野市,かわちながのし,"かわ,ち,なが,の,し",,kawachinaganoshi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.45,135.55
272175,松原市,まつばらし,"まつ,ばら,し",,matsubarashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.56666667,135.55
272183,大東市,だいとうし,"だい,とう,し",,daitoushi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.7,135.6166667
272191,和泉市,いずみし,"い,ずみ,し",,izumishi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.48333333,135.4166667
272205,箕面市,みのおし,"みの,お,し",,minooshi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.81666667,135.4666667
272213,柏原市,かしわらし,"かし,わら,し",,kashiwarashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.56666667,135.6166667
272221,羽曳野市,はびきのし,"は,びき,の,し",,habikinoshi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.55,135.6
272230,門真市,かどまし,"かど,ま,し",,kadomashi,大阪府,おおさかふ,"おお,さか,ふ",Osaka Fu,34.73333333,135.5833333
